LapNumber,Stint,StintLap,TyreLife,CompoundNumeric,PredictedZScore,IsPitStop,PitStopTime,CompoundCardinal,Circuit
33,2,12,12,3,-0.30719125270843506,False,0.0,HARD,Monza
34,2,13,13,3,-0.3582805395126343,False,0.0,HARD,Monza
35,2,14,14,3,-0.4106384515762329,False,0.0,HARD,Monza
36,2,15,15,3,-0.3900379240512848,False,0.0,HARD,Monza
37,2,16,16,3,-0.3672720193862915,False,0.0,HARD,Monza
38,2,17,17,3,-0.36552244424819946,False,0.0,HARD,Monza
39,2,18,18,3,-0.3250196576118469,False,0.0,HARD,Monza
40,2,19,19,3,-0.3262850344181061,False,0.0,HARD,Monza
41,2,20,20,3,-0.34232646226882935,False,0.0,HARD,Monza
42,2,21,21,3,-0.31381380558013916,False,0.0,HARD,Monza
43,2,22,22,3,-0.30741095542907715,False,0.0,HARD,Monza
44,2,23,23,3,-0.3190253674983978,False,0.0,HARD,Monza
45,2,24,24,3,-0.3112080693244934,False,0.0,HARD,Monza
46,2,25,25,3,-0.31837883591651917,False,0.0,HARD,Monza
47,2,26,26,3,-0.2835889160633087,False,0.0,HARD,Monza
48,2,27,27,3,-0.2653418481349945,False,0.0,HARD,Monza
49,2,28,28,3,-0.2669833302497864,False,0.0,HARD,Monza
50,2,29,29,3,-0.24626487493515015,False,0.0,HARD,Monza
51,2,30,30,3,-0.24494698643684387,False,0.0,HARD,Monza
52,2,31,31,3,-0.24926058948040009,False,0.0,HARD,Monza
53,2,32,32,3,-0.2552761733531952,False,0.0,HARD,Monza
1,1,1,1,4,0.5159257054328918,False,0.0,MEDIUM,Melbourne
2,1,2,2,4,0.8380390405654907,False,0.0,MEDIUM,Melbourne
3,1,3,3,4,0.8339407444000244,False,0.0,MEDIUM,Melbourne
4,1,4,4,4,0.5519757270812988,False,0.0,MEDIUM,Melbourne
5,1,5,5,4,0.5009155869483948,False,0.0,MEDIUM,Melbourne
6,1,6,6,4,0.3809210956096649,False,0.0,MEDIUM,Melbourne
7,1,7,7,4,-0.3025253117084503,False,0.0,MEDIUM,Melbourne
8,1,8,8,4,-0.21779507398605347,False,0.0,MEDIUM,Melbourne
9,1,9,9,4,-0.24442115426063538,False,0.0,MEDIUM,Melbourne
10,1,10,10,4,-0.2319149374961853,False,0.0,MEDIUM,Melbourne
11,1,11,11,4,-0.22635509073734283,False,0.0,MEDIUM,Melbourne
12,1,12,12,4,-0.2608577013015747,False,0.0,MEDIUM,Melbourne
13,1,13,13,4,-0.29696348309516907,False,0.0,MEDIUM,Melbourne
14,1,14,14,4,-0.29538485407829285,False,0.0,MEDIUM,Melbourne
15,1,15,15,4,-0.29538485407829285,False,0.0,MEDIUM,Melbourne
16,1,16,16,4,-0.3704228103160858,False,0.0,MEDIUM,Melbourne
17,1,17,17,4,0.17595745623111725,False,0.0,MEDIUM,Melbourne
18,1,18,18,4,-0.03965957835316658,False,0.0,MEDIUM,Melbourne
19,1,19,19,4,-0.12036591023206711,False,0.0,MEDIUM,Melbourne
20,2,1,1,3,-0.025152338668704033,True,20.638132524221582,HARD,Melbourne
21,2,2,2,3,0.14672380685806274,False,0.0,HARD,Melbourne
22,2,3,3,3,-0.36243417859077454,False,0.0,HARD,Melbourne
23,2,4,4,3,-0.2643245756626129,False,0.0,HARD,Melbourne
24,2,5,5,3,-0.2768813371658325,False,0.0,HARD,Melbourne
25,2,6,6,3,-0.2753886580467224,False,0.0,HARD,Melbourne
26,2,7,7,3,-0.2248358428478241,False,0.0,HARD,Melbourne
27,2,8,8,3,-0.28248947858810425,False,0.0,HARD,Melbourne
28,2,9,9,3,-0.2930482029914856,False,0.0,HARD,Melbourne
29,2,10,10,3,-0.28496694564819336,False,0.0,HARD,Melbourne
30,2,11,11,3,-0.35111919045448303,False,0.0,HARD,Melbourne
31,2,12,12,3,-0.32516470551490784,False,0.0,HARD,Melbourne
32,2,13,13,3,-0.33791694045066833,False,0.0,HARD,Melbourne
33,2,14,14,3,-0.34211036562919617,False,0.0,HARD,Melbourne
34,2,15,15,3,-0.34211036562919617,False,0.0,HARD,Melbourne
35,2,16,16,3,-0.34880176186561584,False,0.0,HARD,Melbourne
36,2,17,17,3,-0.36873963475227356,False,0.0,HARD,Melbourne
37,2,18,18,3,-0.36980199813842773,False,0.0,HARD,Melbourne
38,3,1,1,3,-0.02317151241004467,True,19.6411362597724,HARD,Melbourne
39,3,2,2,3,0.13029161095619202,False,0.0,HARD,Melbourne
40,3,3,3,3,-0.4527478516101837,False,0.0,HARD,Melbourne
41,3,4,4,3,-0.5489280223846436,False,0.0,HARD,Melbourne
42,3,5,5,3,-0.5873473286628723,False,0.0,HARD,Melbourne
43,3,6,6,3,-0.5858546495437622,False,0.0,HARD,Melbourne
44,3,7,7,3,-0.5748403668403625,False,0.0,HARD,Melbourne
45,3,8,8,3,-0.4190790057182312,False,0.0,HARD,Melbourne
46,3,9,9,3,-0.416565477848053,False,0.0,HARD,Melbourne
47,3,10,10,3,-0.4084842801094055,False,0.0,HARD,Melbourne
48,3,11,11,3,-0.4055449664592743,False,0.0,HARD,Melbourne
49,3,12,12,3,-0.4055449664592743,False,0.0,HARD,Melbourne
50,3,13,13,3,-0.41829708218574524,False,0.0,HARD,Melbourne
51,3,14,14,3,-0.42249050736427307,False,0.0,HARD,Melbourne
52,3,15,15,3,-0.42249050736427307,False,0.0,HARD,Melbourne
53,3,16,16,3,-0.37157419323921204,False,0.0,HARD,Melbourne
54,3,17,17,3,0.445433109998703,False,0.0,HARD,Melbourne
55,3,18,18,3,0.39818787574768066,False,0.0,HARD,Melbourne
56,3,19,19,3,0.5780684947967529,False,0.0,HARD,Melbourne
57,3,20,20,3,3.765282392501831,False,0.0,HARD,Melbourne
58,3,21,21,3,4.733487129211426,False,0.0,HARD,Melbourne
1,1,1,1,4,3.7493878793569597,False,0.0,MEDIUM,Spielberg
2,1,2,2,4,4.425170858216008,False,0.0,MEDIUM,Spielberg
3,1,3,3,4,4.0694050823305306,False,0.0,MEDIUM,Spielberg
4,1,4,4,4,-0.1614810837925561,False,0.0,MEDIUM,Spielberg
5,1,5,5,4,-0.22509603996517552,False,0.0,MEDIUM,Spielberg
6,1,6,6,4,-0.2378850919617023,False,0.0,MEDIUM,Spielberg
7,1,7,7,4,-0.2378850919617023,False,0.0,MEDIUM,Spielberg
8,1,8,8,4,-0.23996248305933005,False,0.0,MEDIUM,Spielberg
9,1,9,9,4,-0.23936396400907675,False,0.0,MEDIUM,Spielberg
10,1,10,10,4,-0.23936396400907675,False,0.0,MEDIUM,Spielberg
11,1,11,11,4,-0.21292470155104987,False,0.0,MEDIUM,Spielberg
12,1,12,12,4,-0.19973263606659206,False,0.0,MEDIUM,Spielberg
13,1,13,13,4,-0.19078983316493753,False,0.0,MEDIUM,Spielberg
14,1,14,14,4,-0.16766766537149083,False,0.0,MEDIUM,Spielberg
15,1,15,15,4,-0.15496921840275873,False,0.0,MEDIUM,Spielberg
16,1,16,16,4,-0.14450687179197352,False,0.0,MEDIUM,Spielberg
17,1,17,17,4,-0.13275549019684732,False,0.0,MEDIUM,Spielberg
18,1,18,18,4,-0.13275549019684732,False,0.0,MEDIUM,Spielberg
19,2,1,1,4,1.8455136610218428,True,20.85432805579872,MEDIUM,Spielberg
20,2,2,2,4,0.36281894448236396,False,0.0,MEDIUM,Spielberg
21,2,3,3,4,-0.2413851446302447,False,0.0,MEDIUM,Spielberg
22,2,4,4,4,-0.23489196533725873,False,0.0,MEDIUM,Spielberg
23,2,5,5,4,-0.23489196533725873,False,0.0,MEDIUM,Spielberg
24,2,6,6,4,-0.23489196533725873,False,0.0,MEDIUM,Spielberg
25,2,7,7,4,-0.23489196533725873,False,0.0,MEDIUM,Spielberg
26,2,8,8,4,-0.23489196533725873,False,0.0,MEDIUM,Spielberg
27,2,9,9,4,-0.23429344628700544,False,0.0,MEDIUM,Spielberg
28,2,10,10,4,-0.23429344628700544,False,0.0,MEDIUM,Spielberg
29,2,11,11,4,-0.20785418382897855,False,0.0,MEDIUM,Spielberg
30,2,12,12,4,-0.19466211834452074,False,0.0,MEDIUM,Spielberg
31,2,13,13,4,-0.20148835615276298,False,0.0,MEDIUM,Spielberg
32,2,14,14,4,-0.20323687465591894,False,0.0,MEDIUM,Spielberg
33,2,15,15,4,-0.1893552571219999,False,0.0,MEDIUM,Spielberg
34,2,16,16,4,-0.18478592203997654,False,0.0,MEDIUM,Spielberg
35,2,17,17,4,-0.23563814813621645,False,0.0,MEDIUM,Spielberg
36,2,18,18,4,-0.25118502265604825,False,0.0,MEDIUM,Spielberg
37,2,19,19,4,-0.2542397860422502,False,0.0,MEDIUM,Spielberg
38,2,20,20,4,-0.2586883230143297,False,0.0,MEDIUM,Spielberg
39,2,21,21,4,-0.2586883230143297,False,0.0,MEDIUM,Spielberg
40,2,22,22,4,-0.24404096204803988,False,0.0,MEDIUM,Spielberg
41,2,23,23,4,-0.2275203007396328,False,0.0,MEDIUM,Spielberg
42,3,1,1,5,1.972880462379179,True,27.490813432339316,SOFT,Spielberg
43,3,2,2,5,0.035717581230416295,False,0.0,SOFT,Spielberg
44,3,3,3,5,-0.3621318705352316,False,0.0,SOFT,Spielberg
45,3,4,4,5,-0.3556386912422457,False,0.0,SOFT,Spielberg
46,3,5,5,5,-0.3556386912422457,False,0.0,SOFT,Spielberg
47,3,6,6,5,-0.3556386912422457,False,0.0,SOFT,Spielberg
48,3,7,7,5,-0.3556386912422457,False,0.0,SOFT,Spielberg
49,3,8,8,5,-0.3556386912422457,False,0.0,SOFT,Spielberg
50,3,9,9,5,-0.3550401721919924,False,0.0,SOFT,Spielberg
51,3,10,10,5,-0.3550401721919924,False,0.0,SOFT,Spielberg
52,3,11,11,5,-0.3394257707908579,False,0.0,SOFT,Spielberg
53,3,12,12,5,-0.3333466560905127,False,0.0,SOFT,Spielberg
54,3,13,13,5,-0.34393903564107775,False,0.0,SOFT,Spielberg
55,3,14,14,5,-0.3428611889801573,False,0.0,SOFT,Spielberg
56,3,15,15,5,-0.3328343640267091,False,0.0,SOFT,Spielberg
57,3,16,16,5,-0.3301798560063206,False,0.0,SOFT,Spielberg
58,3,17,17,5,-0.318236612724084,False,0.0,SOFT,Spielberg
59,3,18,18,5,-0.318236612724084,False,0.0,SOFT,Spielberg
60,3,19,19,5,-0.318236612724084,False,0.0,SOFT,Spielberg
61,3,20,20,5,-0.3145927919970649,False,0.0,SOFT,Spielberg
62,3,21,21,5,-0.3145927919970649,False,0.0,SOFT,Spielberg
63,3,22,22,5,-0.29994543103077526,False,0.0,SOFT,Spielberg
64,3,23,23,5,-0.2890046907267427,False,0.0,SOFT,Spielberg
65,3,24,24,5,-0.2890046907267427,False,0.0,SOFT,Spielberg
66,3,25,25,5,-0.2890046907267427,False,0.0,SOFT,Spielberg
67,3,26,26,5,-0.2890046907267427,False,0.0,SOFT,Spielberg
68,3,27,27,5,-0.28839251650338954,False,0.0,SOFT,Spielberg
69,3,28,28,5,-0.28839251650338954,False,0.0,SOFT,Spielberg
70,3,29,29,5,-0.28839251650338954,False,0.0,SOFT,Spielberg
71,3,30,30,5,-0.28839251650338954,False,0.0,SOFT,Spielberg
1,1,1,1,2,0.9236191511154175,False,0.0,MEDIUM,Sakhir
2,1,2,2,2,0.7026526927947998,False,0.0,MEDIUM,Sakhir
3,1,3,3,2,0.5136192440986633,False,0.0,MEDIUM,Sakhir
4,1,4,4,2,0.5167796015739441,False,0.0,MEDIUM,Sakhir
5,1,5,5,2,-0.20489199459552765,False,0.0,MEDIUM,Sakhir
6,1,6,6,2,-0.2012374848127365,False,0.0,MEDIUM,Sakhir
7,1,7,7,2,-0.2297753542661667,False,0.0,MEDIUM,Sakhir
8,1,8,8,2,-0.23102585971355438,False,0.0,MEDIUM,Sakhir
9,1,9,9,2,-0.22836671769618988,False,0.0,MEDIUM,Sakhir
10,1,10,10,2,-0.23005464673042297,False,0.0,MEDIUM,Sakhir
11,1,11,11,2,-0.21666842699050903,False,0.0,MEDIUM,Sakhir
12,1,12,12,2,-0.2018657624721527,False,0.0,MEDIUM,Sakhir
13,1,13,13,2,-0.18845385313034058,False,0.0,MEDIUM,Sakhir
14,1,14,14,2,-0.2076929807662964,False,0.0,MEDIUM,Sakhir
15,1,15,15,2,-0.2076929807662964,False,0.0,MEDIUM,Sakhir
16,1,16,16,2,-0.19298769533634186,False,0.0,MEDIUM,Sakhir
17,1,17,17,2,-0.29055050015449524,False,0.0,MEDIUM,Sakhir
18,1,18,18,2,-0.29055050015449524,False,0.0,MEDIUM,Sakhir
19,1,19,19,2,-0.32831329107284546,False,0.0,MEDIUM,Sakhir
20,1,20,20,2,-0.32831329107284546,False,0.0,MEDIUM,Sakhir
21,1,21,21,2,-0.31324100494384766,False,0.0,MEDIUM,Sakhir
22,1,22,22,2,-0.3066657781600952,False,0.0,MEDIUM,Sakhir
23,1,23,23,2,-0.30335816740989685,False,0.0,MEDIUM,Sakhir
24,1,24,24,2,-0.30335816740989685,False,0.0,MEDIUM,Sakhir
25,1,25,25,2,-0.30335816740989685,False,0.0,MEDIUM,Sakhir
26,2,1,1,3,1.9201338291168213,True,25.502782070324034,SOFT,Sakhir
27,2,2,2,3,0.6702315211296082,False,0.0,SOFT,Sakhir
28,2,3,3,3,0.4883520305156708,False,0.0,SOFT,Sakhir
29,2,4,4,3,0.4852841794490814,False,0.0,SOFT,Sakhir
30,2,5,5,3,-0.3446067273616791,False,0.0,SOFT,Sakhir
31,2,6,6,3,-0.33629390597343445,False,0.0,SOFT,Sakhir
32,2,7,7,3,-0.2506479024887085,False,0.0,SOFT,Sakhir
33,2,8,8,3,-0.282959520816803,False,0.0,SOFT,Sakhir
34,2,9,9,3,-0.28188347816467285,False,0.0,SOFT,Sakhir
35,2,10,10,3,-0.2889375686645508,False,0.0,SOFT,Sakhir
36,2,11,11,3,-0.5156466364860535,False,0.0,SOFT,Sakhir
37,2,12,12,3,-0.5392454266548157,False,0.0,SOFT,Sakhir
38,2,13,13,3,-0.5293466448783875,False,0.0,SOFT,Sakhir
39,2,14,14,3,-0.5149712562561035,False,0.0,SOFT,Sakhir
40,2,15,15,3,-0.4662647843360901,False,0.0,SOFT,Sakhir
41,2,16,16,3,-0.4662647843360901,False,0.0,SOFT,Sakhir
42,2,17,17,3,-0.46860218048095703,False,0.0,SOFT,Sakhir
43,2,18,18,3,-0.5491403937339783,False,0.0,SOFT,Sakhir
44,2,19,19,3,-0.518187403678894,False,0.0,SOFT,Sakhir
45,2,20,20,3,-0.3276806175708771,False,0.0,SOFT,Sakhir
46,2,21,21,3,-0.30233141779899597,False,0.0,SOFT,Sakhir
47,2,22,22,3,-0.3069930970668793,False,0.0,SOFT,Sakhir
48,2,23,23,3,-0.298246294260025,False,0.0,SOFT,Sakhir
49,2,24,24,3,-0.22156107425689697,False,0.0,SOFT,Sakhir
50,2,25,25,3,-0.22156107425689697,False,0.0,SOFT,Sakhir
51,2,26,26,3,-0.45454463362693787,False,0.0,SOFT,Sakhir
52,2,27,27,3,-0.4511452615261078,False,0.0,SOFT,Sakhir
53,2,28,28,3,-0.44329431653022766,False,0.0,SOFT,Sakhir
54,2,29,29,3,-0.43883073329925537,False,0.0,SOFT,Sakhir
55,2,30,30,3,-0.4094430208206177,False,0.0,SOFT,Sakhir
56,2,31,31,3,-0.4373830556869507,False,0.0,SOFT,Sakhir
57,2,32,32,3,-0.4373830556869507,False,0.0,SOFT,Sakhir
1,1,1,1,4,4.16356897354126,False,0.0,HARD,Imola
2,1,2,2,4,2.5101635456085205,False,0.0,HARD,Imola
3,1,3,3,4,0.06413758546113968,False,0.0,HARD,Imola
4,1,4,4,4,-0.1455044448375702,False,0.0,HARD,Imola
5,1,5,5,4,-0.14449933171272278,False,0.0,HARD,Imola
6,1,6,6,4,-0.14449933171272278,False,0.0,HARD,Imola
7,1,7,7,4,-0.134518563747406,False,0.0,HARD,Imola
8,1,8,8,4,-0.11233963817358017,False,0.0,HARD,Imola
9,1,9,9,4,-0.1187630221247673,False,0.0,HARD,Imola
10,1,10,10,4,-0.09326497465372086,False,0.0,HARD,Imola
11,1,11,11,4,-0.15187111496925354,False,0.0,HARD,Imola
12,1,12,12,4,-0.11941307038068771,False,0.0,HARD,Imola
13,1,13,13,4,-0.11941307038068771,False,0.0,HARD,Imola
14,1,14,14,4,-0.10953684896230698,False,0.0,HARD,Imola
15,1,15,15,4,-0.04376250132918358,False,0.0,HARD,Imola
16,1,16,16,4,-0.030128205195069313,False,0.0,HARD,Imola
17,1,17,17,4,-0.003550909459590912,False,0.0,HARD,Imola
18,1,18,18,4,-0.01980878971517086,False,0.0,HARD,Imola
19,1,19,19,4,-0.025508316233754158,False,0.0,HARD,Imola
20,1,20,20,4,-0.024559250101447105,False,0.0,HARD,Imola
21,1,21,21,4,0.0403350293636322,False,0.0,HARD,Imola
22,1,22,22,4,0.03805004432797432,False,0.0,HARD,Imola
23,1,23,23,4,0.09245552122592926,False,0.0,HARD,Imola
24,1,24,24,4,0.1577000617980957,False,0.0,HARD,Imola
25,1,25,25,4,-0.21662643551826477,False,0.0,HARD,Imola
26,1,26,26,4,-0.3017978072166443,False,0.0,HARD,Imola
27,1,27,27,4,-0.2706381380558014,False,0.0,HARD,Imola
28,1,28,28,4,-0.26230454444885254,False,0.0,HARD,Imola
29,1,29,29,4,-0.19365601241588593,False,0.0,HARD,Imola
30,1,30,30,4,-0.17341585457324982,False,0.0,HARD,Imola
31,1,31,31,4,-0.29795560240745544,False,0.0,HARD,Imola
32,1,32,32,4,-0.24350883066654205,False,0.0,HARD,Imola
33,2,1,1,6,4.806581497192383,True,30.442549973186033,SOFT,Imola
34,2,2,2,6,2.177593946456909,False,0.0,SOFT,Imola
35,2,3,3,6,-0.2204841524362564,False,0.0,SOFT,Imola
36,2,4,4,6,-0.476692795753479,False,0.0,SOFT,Imola
37,2,5,5,6,-0.4756876528263092,False,0.0,SOFT,Imola
38,2,6,6,6,-0.4790017306804657,False,0.0,SOFT,Imola
39,2,7,7,6,-0.46453845500946045,False,0.0,SOFT,Imola
40,2,8,8,6,-0.44208458065986633,False,0.0,SOFT,Imola
41,2,9,9,6,-0.41913729906082153,False,0.0,SOFT,Imola
42,2,10,10,6,-0.4099525511264801,False,0.0,SOFT,Imola
43,2,11,11,6,-0.4070594608783722,False,0.0,SOFT,Imola
44,2,12,12,6,-0.3716355860233307,False,0.0,SOFT,Imola
45,2,13,13,6,-0.21469585597515106,False,0.0,SOFT,Imola
46,2,14,14,6,0.39064034819602966,False,0.0,SOFT,Imola
47,2,15,15,6,0.6449403762817383,False,0.0,SOFT,Imola
48,2,16,16,6,0.6724697351455688,False,0.0,SOFT,Imola
49,2,17,17,6,0.7267026305198669,False,0.0,SOFT,Imola
50,2,18,18,6,0.7493398785591125,False,0.0,SOFT,Imola
51,2,19,19,6,0.5216354727745056,False,0.0,SOFT,Imola
52,2,20,20,6,0.3613782823085785,False,0.0,SOFT,Imola
53,2,21,21,6,0.3825681805610657,False,0.0,SOFT,Imola
54,2,22,22,6,-0.32353475689888,False,0.0,SOFT,Imola
55,2,23,23,6,-0.33845242857933044,False,0.0,SOFT,Imola
56,2,24,24,6,-0.33845242857933044,False,0.0,SOFT,Imola
57,2,25,25,6,-0.3303772509098053,False,0.0,SOFT,Imola
58,2,26,26,6,-0.3243096172809601,False,0.0,SOFT,Imola
59,2,27,27,6,-0.3243096172809601,False,0.0,SOFT,Imola
60,2,28,28,6,-0.3243096172809601,False,0.0,SOFT,Imola
61,2,29,29,6,-0.3243096172809601,False,0.0,SOFT,Imola
62,2,30,30,6,-0.32004156708717346,False,0.0,SOFT,Imola
63,2,31,31,6,-0.32004156708717346,False,0.0,SOFT,Imola
1,1,1,1,4,4.299708123290323,False,0.0,HARD,Baku
2,1,2,2,4,1.518086287637402,False,0.0,HARD,Baku
3,1,3,3,4,0.16727005880300364,False,0.0,HARD,Baku
4,1,4,4,4,0.22087770040969434,False,0.0,HARD,Baku
5,1,5,5,4,0.19751537420280402,False,0.0,HARD,Baku
6,1,6,6,4,-0.07802700400110459,False,0.0,HARD,Baku
7,1,7,7,4,-0.13090673155364782,False,0.0,HARD,Baku
8,1,8,8,4,-0.13689475929537134,False,0.0,HARD,Baku
9,1,9,9,4,-0.039291931500340015,False,0.0,HARD,Baku
10,1,10,10,4,0.01923878434377996,False,0.0,HARD,Baku
11,1,11,11,4,-0.18527845318083658,False,0.0,HARD,Baku
12,1,12,12,4,-0.16761572208884581,False,0.0,HARD,Baku
13,1,13,13,4,-0.16208213799550059,False,0.0,HARD,Baku
14,1,14,14,4,-0.19169702532287103,False,0.0,HARD,Baku
15,1,15,15,4,-0.1817485118616654,False,0.0,HARD,Baku
16,1,16,16,4,-0.1933201861191799,False,0.0,HARD,Baku
17,1,17,17,4,-0.1846609075437502,False,0.0,HARD,Baku
18,1,18,18,4,-0.20807997372755854,False,0.0,HARD,Baku
19,1,19,19,4,-0.20489687051717917,False,0.0,HARD,Baku
20,1,20,20,4,-0.20489687051717917,False,0.0,HARD,Baku
21,1,21,21,4,-0.20489687051717917,False,0.0,HARD,Baku
22,1,22,22,4,-0.2088028929735576,False,0.0,HARD,Baku
23,2,1,1,4,2.7129569466850514,True,23.255459995030783,HARD,Baku
24,2,2,2,4,1.1475556683735326,False,0.0,HARD,Baku
25,2,3,3,4,-0.3148290024181548,False,0.0,HARD,Baku
26,2,4,4,4,-0.26122136081146413,False,0.0,HARD,Baku
27,2,5,5,4,-0.27887464902017567,False,0.0,HARD,Baku
28,2,6,6,4,-0.431518812061001,False,0.0,HARD,Baku
29,2,7,7,4,-0.4029970057826766,False,0.0,HARD,Baku
30,2,8,8,4,-0.4369388154112948,False,0.0,HARD,Baku
31,2,9,9,4,-0.39533584186239823,False,0.0,HARD,Baku
32,2,10,10,4,-0.36700514744069257,False,0.0,HARD,Baku
33,2,11,11,4,-0.2843742723536307,False,0.0,HARD,Baku
34,2,12,12,4,-0.31530762367604237,False,0.0,HARD,Baku
35,2,13,13,4,-0.33902280900243537,False,0.0,HARD,Baku
36,2,14,14,4,-0.46601368862785875,False,0.0,HARD,Baku
37,2,15,15,4,-0.46158654349388467,False,0.0,HARD,Baku
38,2,16,16,4,-0.46158654349388467,False,0.0,HARD,Baku
39,2,17,17,4,-0.452927264918455,False,0.0,HARD,Baku
40,2,18,18,4,-0.45870198077192625,False,0.0,HARD,Baku
41,2,19,19,4,-0.4619444309670673,False,0.0,HARD,Baku
42,2,20,20,4,-0.4865950814499539,False,0.0,HARD,Baku
43,3,1,1,6,3.5253711428286807,True,22.898934844901945,SOFT,Baku
44,3,2,2,6,2.5742173607180368,False,0.0,SOFT,Baku
45,3,3,3,6,1.0965159794056472,False,0.0,SOFT,Baku
46,3,4,4,6,1.150123621012338,False,0.0,SOFT,Baku
47,3,5,5,6,0.20907811495101755,False,0.0,SOFT,Baku
48,3,6,6,6,-0.38312961466453793,False,0.0,SOFT,Baku
49,3,7,7,6,-0.2870407938225263,False,0.0,SOFT,Baku
50,3,8,8,6,-0.30544956497731923,False,0.0,SOFT,Baku
51,3,9,9,6,-0.25671317255830517,False,0.0,SOFT,Baku
1,1,1,1,4,4.244907855987549,False,0.0,MEDIUM,Mexico City
2,1,2,2,4,0.11737572401762009,False,0.0,MEDIUM,Mexico City
3,1,3,3,4,-0.08206988126039505,False,0.0,MEDIUM,Mexico City
4,1,4,4,4,-0.12451627850532532,False,0.0,MEDIUM,Mexico City
5,1,5,5,4,-0.11314655095338821,False,0.0,MEDIUM,Mexico City
6,1,6,6,4,-0.05754699558019638,False,0.0,MEDIUM,Mexico City
7,1,7,7,4,-0.24477258324623108,False,0.0,MEDIUM,Mexico City
8,1,8,8,4,-0.20647850632667542,False,0.0,MEDIUM,Mexico City
9,1,9,9,4,-0.20647850632667542,False,0.0,MEDIUM,Mexico City
10,1,10,10,4,-0.2397727072238922,False,0.0,MEDIUM,Mexico City
11,1,11,11,4,-0.2397727072238922,False,0.0,MEDIUM,Mexico City
12,1,12,12,4,-0.2397727072238922,False,0.0,MEDIUM,Mexico City
13,1,13,13,4,-0.23918192088603973,False,0.0,MEDIUM,Mexico City
14,1,14,14,4,-0.2439502328634262,False,0.0,MEDIUM,Mexico City
15,1,15,15,4,-0.2439502328634262,False,0.0,MEDIUM,Mexico City
16,1,16,16,4,-0.23874592781066895,False,0.0,MEDIUM,Mexico City
17,1,17,17,4,-0.21798603236675262,False,0.0,MEDIUM,Mexico City
18,2,1,1,4,5.281289577484131,True,20.981043889561715,MEDIUM,Mexico City
19,2,2,2,4,0.3678615093231201,False,0.0,MEDIUM,Mexico City
20,2,3,3,4,-0.2021440863609314,False,0.0,MEDIUM,Mexico City
21,2,4,4,4,-0.1004239097237587,False,0.0,MEDIUM,Mexico City
22,2,5,5,4,-0.18284504115581512,False,0.0,MEDIUM,Mexico City
23,2,6,6,4,-0.22593998908996582,False,0.0,MEDIUM,Mexico City
24,2,7,7,4,-0.2736426293849945,False,0.0,MEDIUM,Mexico City
25,2,8,8,4,-0.2819618284702301,False,0.0,MEDIUM,Mexico City
26,2,9,9,4,-0.28440627455711365,False,0.0,MEDIUM,Mexico City
27,2,10,10,4,-0.2996348440647125,False,0.0,MEDIUM,Mexico City
28,2,11,11,4,-0.29295966029167175,False,0.0,MEDIUM,Mexico City
29,2,12,12,4,-0.29295966029167175,False,0.0,MEDIUM,Mexico City
30,2,13,13,4,-0.30369511246681213,False,0.0,MEDIUM,Mexico City
31,2,14,14,4,-0.3059350550174713,False,0.0,MEDIUM,Mexico City
32,2,15,15,4,-0.2988201677799225,False,0.0,MEDIUM,Mexico City
33,2,16,16,4,-0.27331921458244324,False,0.0,MEDIUM,Mexico City
34,2,17,17,4,-0.2629719078540802,False,0.0,MEDIUM,Mexico City
35,2,18,18,4,-0.2305515557527542,False,0.0,MEDIUM,Mexico City
36,2,19,19,4,-0.20003274083137512,False,0.0,MEDIUM,Mexico City
37,2,20,20,4,-0.29923295974731445,False,0.0,MEDIUM,Mexico City
38,2,21,21,4,-0.2219463437795639,False,0.0,MEDIUM,Mexico City
39,2,22,22,4,0.06202387064695358,False,0.0,MEDIUM,Mexico City
40,3,1,1,5,5.368023872375488,True,26.26729933715918,SOFT,Mexico City
41,3,2,2,5,0.7394011616706848,False,0.0,SOFT,Mexico City
42,3,3,3,5,-0.5154843926429749,False,0.0,SOFT,Mexico City
43,3,4,4,5,-0.3992801606655121,False,0.0,SOFT,Mexico City
44,3,5,5,5,-0.47385621070861816,False,0.0,SOFT,Mexico City
45,3,6,6,5,-0.5169510245323181,False,0.0,SOFT,Mexico City
46,3,7,7,5,-0.511982798576355,False,0.0,SOFT,Mexico City
47,3,8,8,5,-0.5163326859474182,False,0.0,SOFT,Mexico City
48,3,9,9,5,-0.5163326859474182,False,0.0,SOFT,Mexico City
49,3,10,10,5,-0.5163326859474182,False,0.0,SOFT,Mexico City
50,3,11,11,5,-0.502505898475647,False,0.0,SOFT,Mexico City
51,3,12,12,5,-0.5070282816886902,False,0.0,SOFT,Mexico City
52,3,13,13,5,-0.5507116317749023,False,0.0,SOFT,Mexico City
53,3,14,14,5,-0.5570451021194458,False,0.0,SOFT,Mexico City
54,3,15,15,5,-0.5441941618919373,False,0.0,SOFT,Mexico City
55,3,16,16,5,-0.5409598350524902,False,0.0,SOFT,Mexico City
56,3,17,17,5,-0.5341995358467102,False,0.0,SOFT,Mexico City
57,3,18,18,5,-0.5017791390419006,False,0.0,SOFT,Mexico City
58,3,19,19,5,-0.5017791390419006,False,0.0,SOFT,Mexico City
59,3,20,20,5,-0.4947318434715271,False,0.0,SOFT,Mexico City
60,3,21,21,5,-0.4148125648498535,False,0.0,SOFT,Mexico City
61,3,22,22,5,-0.4466009736061096,False,0.0,SOFT,Mexico City
