Circuit,Strategy,MeanZScore
Monza,"[9, 40]",0.15561233460903168
Monza,"[28, 39]",0.1556726098060608
Monza,"[10, 40]",0.15582944452762604
Monza,"[28, 40]",0.15692642331123352
Monza,"[29, 38]",0.15719278156757355
Monza,"[27, 42]",0.15734915435314178
Monza,"[22, 43]",0.1574350744485855
Monza,"[29, 39]",0.15778163075447083
Monza,"[28, 41]",0.157785564661026
Monza,"[8, 40]",0.15788204967975616
Monza,"[29, 40]",0.1580507457256317
Monza,"[11, 42]",0.158438041806221
Monza,"[21, 43]",0.15860877931118011
Monza,"[28, 42]",0.1594884991645813
Monza,"[23, 43]",0.15959177911281586
Monza,"[29, 41]",0.1596488207578659
Monza,"[9, 41]",0.1598225235939026
Monza,"[10, 41]",0.16012635827064514
Monza,"[30, 38]",0.16090324521064758
Monza,"[29, 42]",0.16113032400608063
Monza,"[30, 39]",0.16138547658920288
Monza,"[30, 40]",0.16160918772220612
Monza,"[24, 43]",0.16166073083877563
Monza,"[20, 43]",0.16170111298561096
Monza,"[30, 41]",0.16223901510238647
Monza,"[8, 41]",0.16228504478931427
Monza,"[13, 43]",0.16233429312705994
Monza,"[14, 43]",0.16283521056175232
Monza,"[15, 43]",0.163039892911911
Monza,"[25, 43]",0.16366083920001984
Monza,"[16, 43]",0.16412170231342316
Monza,"[19, 43]",0.16439273953437805
Monza,"[30, 42]",0.16441871225833893
Monza,"[31, 39]",0.16518275439739227
Monza,"[31, 40]",0.16529986262321472
Monza,"[26, 43]",0.16533267498016357
Monza,"[9, 42]",0.1654381901025772
Monza,"[17, 43]",0.165547177195549
Monza,"[10, 42]",0.165549173951149
Monza,"[18, 43]",0.16587607562541962
Monza,"[31, 41]",0.16588427126407623
Monza,"[12, 43]",0.16673235595226288
Monza,"[31, 42]",0.16703996062278748
Monza,"[27, 43]",0.1675194501876831
Monza,"[8, 42]",0.16790072619915009
Monza,"[28, 43]",0.1691948026418686
Monza,"[32, 40]",0.16920334100723267
Monza,"[32, 41]",0.169681116938591
Monza,"[29, 43]",0.16998687386512756
Monza,"[32, 42]",0.17077575623989105
Monza,"[11, 43]",0.17152906954288483
Monza,"[30, 43]",0.1730538010597229
Monza,"[33, 41]",0.1734817773103714
Monza,"[22, 44]",0.17354167997837067
Monza,"[33, 42]",0.17450499534606934
Monza,"[21, 44]",0.17452497780323029
Monza,"[23, 44]",0.17474372684955597
Monza,"[24, 44]",0.17627444863319397
Monza,"[31, 43]",0.17635440826416016
Monza,"[20, 44]",0.1777590960264206
Monza,"[25, 44]",0.17824172973632812
Monza,"[9, 43]",0.1787220984697342
Monza,"[10, 43]",0.17883308231830597
Monza,"[32, 43]",0.1791219562292099
Monza,"[13, 44]",0.17916975915431976
Monza,"[14, 44]",0.17967067658901215
Monza,"[15, 44]",0.17983543872833252
Monza,"[26, 44]",0.1799287050962448
Monza,"[19, 44]",0.18045449256896973
Monza,"[16, 44]",0.18090441823005676
Monza,"[8, 43]",0.18118464946746826
Monza,"[27, 44]",0.18134558200836182
Monza,"[22, 45]",0.18140356242656708
Monza,"[34, 42]",0.18205301463603973
Monza,"[17, 44]",0.182301864027977
Monza,"[18, 44]",0.18232978880405426
Monza,"[21, 45]",0.18252865970134735
Monza,"[23, 45]",0.18279603123664856
Monza,"[33, 43]",0.18282879889011383
Monza,"[28, 44]",0.18300119042396545
Monza,"[29, 44]",0.1833292543888092
Monza,"[24, 45]",0.18337208032608032
Monza,"[12, 44]",0.1834810972213745
Monza,"[25, 45]",0.1848011314868927
Monza,"[30, 44]",0.185546413064003
Monza,"[20, 45]",0.1857665479183197
Monza,"[26, 45]",0.18645530939102173
Monza,"[13, 45]",0.18786421418190002
Monza,"[27, 45]",0.18788735568523407
Monza,"[14, 45]",0.1884518712759018
Monza,"[11, 44]",0.18847066164016724
Monza,"[15, 45]",0.18861660361289978
Monza,"[31, 44]",0.18862557411193848
Monza,"[28, 45]",0.1887730062007904
Monza,"[19, 45]",0.18885387480258942
Monza,"[29, 45]",0.1890813112258911
Monza,"[16, 45]",0.1896456480026245
Monza,"[34, 43]",0.19034843146800995
Monza,"[30, 45]",0.19083453714847565
Monza,"[18, 45]",0.19103018939495087
Monza,"[17, 45]",0.19103030860424042
Monza,"[32, 44]",0.19207251071929932
Monza,"[12, 45]",0.19236835837364197
Monza,"[31, 45]",0.1930638998746872
Monza,"[35, 43]",0.19452577829360962
Monza,"[33, 44]",0.19481110572814941
Monza,"[9, 44]",0.1956636905670166
Monza,"[10, 44]",0.19577467441558838
Monza,"[32, 45]",0.19628939032554626
Monza,"[11, 45]",0.19735798239707947
Monza,"[33, 45]",0.19970737397670746
Monza,"[34, 44]",0.20230834186077118
Monza,"[10, 45]",0.20466198027133942
Monza,"[34, 45]",0.206236332654953
Monza,"[35, 44]",0.20645733177661896
Monza,"[35, 45]",0.21036294102668762
Melbourne,"[19, 38]",-0.007674957159906626
Melbourne,"[20, 38]",-0.007674957159906626
Melbourne,"[21, 38]",-0.007174113765358925
Melbourne,"[18, 38]",-0.006945445667952299
Melbourne,"[22, 38]",-0.006691570859402418
Melbourne,"[17, 38]",-0.006082797888666391
Melbourne,"[10, 38]",-0.005250207148492336
Melbourne,"[16, 38]",-0.0050470419228076935
Melbourne,"[12, 38]",-0.005010473541915417
Melbourne,"[11, 38]",-0.004971158690750599
Melbourne,"[15, 38]",-0.004679877310991287
Melbourne,"[9, 38]",-0.00435511814430356
Melbourne,"[20, 39]",-0.00424437690526247
Melbourne,"[19, 37]",-0.003910919651389122
Melbourne,"[20, 37]",-0.0038973381742835045
Melbourne,"[14, 38]",-0.0038130530156195164
Melbourne,"[21, 39]",-0.0037571315187960863
Melbourne,"[19, 39]",-0.0037571315187960863
Melbourne,"[18, 37]",-0.0036686535459011793
Melbourne,"[23, 38]",-0.0036088023334741592
Melbourne,"[13, 38]",-0.00355388387106359
Melbourne,"[21, 37]",-0.0034147952683269978
Melbourne,"[22, 39]",-0.0032562881242483854
Melbourne,"[24, 38]",-0.003241637721657753
Melbourne,"[18, 39]",-0.0030276034958660603
Melbourne,"[22, 37]",-0.00293228542432189
Melbourne,"[17, 37]",-0.0028060385957360268
Melbourne,"[8, 38]",-0.0023335260339081287
Melbourne,"[17, 39]",-0.0021649557165801525
Melbourne,"[10, 37]",-0.0019377510761842132
Melbourne,"[16, 37]",-0.0017702496843412519
Melbourne,"[12, 37]",-0.0016980007058009505
Melbourne,"[11, 37]",-0.00165868632029742
Melbourne,"[15, 37]",-0.001403101603500545
Melbourne,"[10, 39]",-0.0013680786360055208
Melbourne,"[16, 39]",-0.0011291997507214546
Melbourne,"[12, 39]",-0.0011283118510618806
Melbourne,"[11, 39]",-0.0010890138801187277
Melbourne,"[9, 37]",-0.0010426291264593601
Melbourne,"[14, 37]",-0.0010359204607084394
Melbourne,"[25, 38]",-0.0007527779089286923
Melbourne,"[20, 36]",-0.0005733473808504641
Melbourne,"[19, 36]",-0.0005686283111572266
Melbourne,"[26, 38]",-0.0004936251207254827
Melbourne,"[27, 38]",-0.00045431070611812174
Melbourne,"[28, 38]",-0.0004150127642787993
Melbourne,"[18, 36]",-0.00033996024285443127
Melbourne,"[29, 38]",-0.0003250385052524507
Melbourne,"[15, 39]",-0.00026237554266117513
Melbourne,"[13, 37]",-0.00024141113681253046
Melbourne,"[23, 39]",-0.00017348650726489723
Melbourne,"[30, 38]",-9.572917042532936e-05
Melbourne,"[21, 36]",-9.082103497348726e-05
Melbourne,"[23, 37]",3.515440766932443e-05
Melbourne,"[17, 36]",3.54257135768421e-05
Melbourne,"[14, 39]",6.907562055857852e-05
Melbourne,"[8, 37]",8.543606236344203e-05
Melbourne,"[22, 36]",0.000276343576842919
Melbourne,"[24, 39]",0.0003090233658440411
Melbourne,"[13, 39]",0.0003282448451500386
Melbourne,"[24, 37]",0.000402302568545565
Melbourne,"[9, 39]",0.0004205210425425321
Melbourne,"[10, 36]",0.0009393938817083836
Melbourne,"[16, 36]",0.0010711818467825651
Melbourne,"[8, 39]",0.0011763572692871094
Melbourne,"[12, 36]",0.0011791442520916462
Melbourne,"[11, 36]",0.001218442223034799
Melbourne,"[15, 36]",0.0014383464585989714
Melbourne,"[20, 35]",0.001767684705555439
Melbourne,"[19, 35]",0.001772387302480638
Melbourne,"[14, 36]",0.0018055110704153776
Melbourne,"[9, 36]",0.0018345158314332366
Melbourne,"[18, 35]",0.002019388834014535
Melbourne,"[13, 36]",0.002100377343595028
Melbourne,"[21, 35]",0.0021348493173718452
Melbourne,"[17, 35]",0.0023811766877770424
Melbourne,"[22, 35]",0.0025020139291882515
Melbourne,"[12, 35]",0.00253799045458436
Melbourne,"[25, 39]",0.0027978832367807627
Melbourne,"[25, 37]",0.0028188475407660007
Melbourne,"[10, 35]",0.0028335966635495424
Melbourne,"[26, 37]",0.0028581619262695312
Melbourne,"[27, 37]",0.0028974597807973623
Melbourne,"[16, 35]",0.0029296875
Melbourne,"[8, 36]",0.0029625811148434877
Melbourne,"[28, 37]",0.0029874341562390327
Melbourne,"[11, 35]",0.003112644888460636
Melbourne,"[26, 39]",0.003129350719973445
Melbourne,"[29, 37]",0.0032167434692382812
Melbourne,"[23, 36]",0.003243750426918268
Melbourne,"[15, 35]",0.0032968521118164062
Melbourne,"[27, 39]",0.0033885198645293713
Melbourne,"[28, 39]",0.003427817951887846
Melbourne,"[29, 39]",0.003467115806415677
Melbourne,"[24, 36]",0.0035386167000979185
Melbourne,"[30, 39]",0.0035570901818573475
Melbourne,"[14, 35]",0.0036640167236328125
Melbourne,"[9, 35]",0.003728702198714018
Melbourne,"[13, 35]",0.003958866465836763
Melbourne,"[31, 39]",0.004679909907281399
Melbourne,"[8, 35]",0.004856783896684647
Melbourne,"[10, 30]",0.005024104379117489
Melbourne,"[11, 30]",0.005267455708235502
Melbourne,"[23, 35]",0.005397122353315353
Melbourne,"[24, 35]",0.005472117569297552
Melbourne,"[20, 30]",0.005601340439170599
Melbourne,"[12, 30]",0.005679706111550331
Melbourne,"[21, 30]",0.0057270280085504055
Melbourne,"[25, 36]",0.00573530700057745
Melbourne,"[26, 36]",0.0057746050879359245
Melbourne,"[27, 36]",0.005864579230546951
Melbourne,"[10, 31]",0.005912459921091795
Melbourne,"[9, 30]",0.005954906810075045
Melbourne,"[10, 29]",0.005988318473100662
Melbourne,"[22, 30]",0.005992018152028322
Melbourne,"[19, 30]",0.006013590842485428
Melbourne,"[12, 31]",0.006080832798033953
Melbourne,"[28, 36]",0.0060938885435462
Melbourne,"[11, 31]",0.006155828014016151
Melbourne,"[20, 31]",0.0064147175289690495
Melbourne,"[21, 31]",0.006489712744951248
Melbourne,"[22, 31]",0.006615384016185999
Melbourne,[35],0.006636109668761492
Melbourne,"[18, 30]",0.006668123882263899
Melbourne,"[20, 29]",0.006691242102533579
Melbourne,"[11, 29]",0.006718914955854416
Melbourne,"[19, 31]",0.006826967932283878
Melbourne,"[9, 31]",0.006843279115855694
Melbourne,"[10, 32]",0.006907240953296423
Melbourne,"[9, 29]",0.006919120904058218
Melbourne,"[21, 29]",0.006956248544156551
Melbourne,"[10, 28]",0.00702667236328125
Melbourne,"[19, 29]",0.007052815984934568
Melbourne,"[12, 32]",0.007075597532093525
Melbourne,"[8, 30]",0.007118668872863054
Melbourne,"[12, 29]",0.007144779898226261
Melbourne,"[11, 32]",0.007150592282414436
Melbourne,"[17, 30]",0.007235888857394457
Melbourne,"[18, 31]",0.007261613383889198
Melbourne,"[21, 40]",0.007324753329157829
Melbourne,"[20, 40]",0.007324753329157829
Melbourne,"[20, 32]",0.007334487047046423
Melbourne,"[21, 32]",0.007409482263028622
Melbourne,"[9, 28]",0.00747021334245801
Melbourne,"[22, 32]",0.007484477013349533
Melbourne,"[20, 28]",0.007507357280701399
Melbourne,"[19, 32]",0.007526866160333157
Melbourne,"[13, 30]",0.007601441815495491
Melbourne,"[25, 35]",0.007668791338801384
Melbourne,"[18, 29]",0.007707332726567984
Melbourne,"[19, 28]",0.007729595992714167
Melbourne,"[17, 31]",0.0077570965513587
Melbourne,"[26, 35]",0.0077587817795574665
Melbourne,"[11, 28]",0.007770900148898363
Melbourne,"[14, 30]",0.007789101917296648
Melbourne,"[22, 40]",0.007811982184648514
Melbourne,"[19, 40]",0.007812014780938625
Melbourne,"[9, 32]",0.007838060148060322
Melbourne,"[18, 32]",0.00788922980427742
Melbourne,"[15, 30]",0.007904496975243092
Melbourne,"[16, 30]",0.007904496975243092
Melbourne,"[20, 34]",0.007915127091109753
Melbourne,"[10, 33]",0.007972396910190582
Melbourne,"[27, 35]",0.00798807479441166
Melbourne,"[13, 31]",0.00798897072672844
Melbourne,"[8, 31]",0.008007041178643703
Melbourne,"[19, 34]",0.0080352071672678
Melbourne,"[10, 27]",0.008078690618276596
Melbourne,"[8, 29]",0.008082899264991283
Melbourne,"[20, 33]",0.008104776963591576
Melbourne,"[12, 33]",0.008140753023326397
Melbourne,"[12, 28]",0.008178431540727615
Melbourne,"[14, 31]",0.008194947615265846
Melbourne,"[11, 33]",0.008215747773647308
Melbourne,"[19, 33]",0.008224857039749622
Melbourne,"[18, 34]",0.00828219298273325
Melbourne,"[21, 34]",0.008282307535409927
Melbourne,"[15, 31]",0.008310326375067234
Melbourne,"[12, 34]",0.00831826776266098
Melbourne,"[18, 28]",0.008333452977240086
Melbourne,"[17, 32]",0.008384712971746922
Melbourne,"[11, 34]",0.008393279276788235
Melbourne,"[21, 33]",0.008399643003940582
Melbourne,"[16, 31]",0.008425688371062279
Melbourne,"[22, 33]",0.008474637754261494
Melbourne,"[17, 29]",0.008494985289871693
Melbourne,"[13, 32]",0.008496490307152271
Melbourne,"[9, 27]",0.008508649654686451
Melbourne,"[18, 40]",0.008541510440409184
Melbourne,"[19, 27]",0.008545776829123497
Melbourne,"[22, 34]",0.008577140979468822
Melbourne,"[18, 33]",0.008587220683693886
Melbourne,"[8, 28]",0.008633991703391075
Melbourne,"[10, 34]",0.008649570867419243
Melbourne,"[17, 34]",0.008662297390401363
Melbourne,"[14, 32]",0.008688868954777718
Melbourne,"[11, 27]",0.008804600685834885
Melbourne,"[15, 32]",0.008822564035654068
Melbourne,"[16, 32]",0.008937926031649113
Melbourne,"[17, 33]",0.008967326022684574
Melbourne,"[18, 27]",0.009010265581309795
Melbourne,"[13, 29]",0.009048182517290115
Melbourne,"[15, 34]",0.009077129885554314
Melbourne,"[10, 23]",0.009105419740080833
Melbourne,"[10, 26]",0.009112358093261719
Melbourne,"[17, 28]",0.009121089242398739
Melbourne,"[10, 24]",0.009146180935204029
Melbourne,"[8, 27]",0.009185166098177433
Melbourne,"[10, 25]",0.009186958894133568
Melbourne,"[16, 34]",0.009197210893034935
Melbourne,"[12, 27]",0.009212115779519081
Melbourne,"[16, 29]",0.009235858917236328
Melbourne,"[14, 29]",0.009235858917236328
Melbourne,"[15, 29]",0.009235858917236328
Melbourne,"[14, 33]",0.009266779758036137
Melbourne,"[15, 33]",0.009386859834194183
Melbourne,"[9, 33]",0.009402859024703503
Melbourne,"[17, 40]",0.009404158219695091
Melbourne,"[14, 34]",0.00944429449737072
Melbourne,"[23, 31]",0.009480648674070835
Melbourne,"[8, 32]",0.00950146559625864
Melbourne,[23],0.009515170007944107
Melbourne,"[16, 33]",0.009520554915070534
Melbourne,"[9, 34]",0.00954467710107565
Melbourne,"[9, 26]",0.009560634382069111
Melbourne,"[13, 33]",0.009561645798385143
Melbourne,"[9, 25]",0.009635218419134617
Melbourne,"[12, 23]",0.009643636643886566
Melbourne,"[11, 23]",0.009643636643886566
Melbourne,"[9, 23]",0.009669057093560696
Melbourne,"[9, 24]",0.009709835052490234
Melbourne,"[13, 34]",0.009739160537719727
Melbourne,"[17, 27]",0.009747258387506008
Melbourne,"[11, 24]",0.009756713174283504
Melbourne,"[11, 25]",0.009797491133213043
Melbourne,"[18, 26]",0.009826413355767727
Melbourne,"[11, 26]",0.009838252328336239
Melbourne,[24],0.009923096746206284
Melbourne,"[12, 24]",0.009976567700505257
Melbourne,[30],0.010064569301903248
Melbourne,"[16, 28]",0.01008183415979147
Melbourne,"[13, 28]",0.010081849992275238
Melbourne,"[12, 25]",0.010089660063385963
Melbourne,"[12, 26]",0.01013040542602539
Melbourne,"[15, 28]",0.010154148563742638
Melbourne,"[14, 28]",0.010154148563742638
Melbourne,"[23, 32]",0.010210406966507435
Melbourne,"[8, 26]",0.010223553515970707
Melbourne,"[17, 25]",0.010281152091920376
Melbourne,"[8, 25]",0.010316470637917519
Melbourne,"[8, 24]",0.010391070507466793
Melbourne,"[12, 40]",0.010405104607343674
Melbourne,"[17, 26]",0.010424070991575718
Melbourne,"[11, 40]",0.010444419458508492
Melbourne,"[8, 23]",0.010465671308338642
Melbourne,"[24, 32]",0.010475397109985352
Melbourne,"[8, 33]",0.010530940257012844
Melbourne,"[8, 34]",0.01067275833338499
Melbourne,"[16, 27]",0.010708003304898739
Melbourne,"[15, 23]",0.010868187993764877
Melbourne,"[16, 24]",0.010908949188888073
Melbourne,"[23, 40]",0.010913101024925709
Melbourne,"[16, 40]",0.010939589701592922
Melbourne,"[14, 23]",0.010970329865813255
Melbourne,"[15, 27]",0.01100015640258789
Melbourne,"[13, 27]",0.011000173166394234
Melbourne,"[15, 24]",0.01101110689342022
Melbourne,"[16, 25]",0.011051884852349758
Melbourne,"[10, 40]",0.011058848351240158
Melbourne,[29],0.011064463295042515
Melbourne,"[14, 27]",0.011072470806539059
Melbourne,"[13, 23]",0.011139524169266224
Melbourne,"[23, 33]",0.0111498748883605
Melbourne,"[23, 34]",0.011252411641180515
Melbourne,"[14, 24]",0.01125258393585682
Melbourne,"[15, 40]",0.011271040886640549
Melbourne,"[24, 33]",0.011275562457740307
Melbourne,"[15, 25]",0.011293378658592701
Melbourne,"[24, 34]",0.011327389627695084
Melbourne,"[16, 26]",0.011334139853715897
Melbourne,"[24, 40]",0.011395626701414585
Melbourne,"[13, 24]",0.011472455225884914
Melbourne,"[9, 40]",0.011581708677113056
Melbourne,"[14, 25]",0.011585531756281853
Melbourne,"[14, 40]",0.011602508835494518
Melbourne,"[15, 26]",0.01162632554769516
Melbourne,[28],0.011651269160211086
Melbourne,"[13, 25]",0.011805403046309948
Melbourne,[31],0.01181073859333992
Melbourne,"[13, 40]",0.011861678212881088
Melbourne,"[14, 26]",0.011918478645384312
Melbourne,"[13, 26]",0.011918478645384312
Melbourne,[27],0.012238124385476112
Melbourne,"[8, 40]",0.012337544932961464
Melbourne,[32],0.01239756029099226
Melbourne,[25],0.01245273370295763
Melbourne,[34],0.0128243463113904
Melbourne,[26],0.012824979610741138
Melbourne,[33],0.013054774142801762
Melbourne,"[25, 34]",0.013574756681919098
Melbourne,"[25, 33]",0.013662264682352543
Melbourne,"[26, 34]",0.013804065994918346
Melbourne,"[25, 40]",0.013999848626554012
Melbourne,"[26, 40]",0.014331316575407982
Melbourne,"[21, 43]",0.014571888372302055
Melbourne,"[22, 43]",0.014571888372302055
Melbourne,"[20, 43]",0.014571905136108398
Melbourne,"[27, 40]",0.014662783592939377
Melbourne,"[28, 40]",0.014921952970325947
Melbourne,"[29, 40]",0.014961251057684422
Melbourne,"[30, 40]",0.015000549145042896
Melbourne,"[22, 44]",0.015054414980113506
Melbourne,"[21, 44]",0.015054414980113506
Melbourne,"[22, 45]",0.015421579591929913
Melbourne,"[20, 44]",0.015554074198007584
Melbourne,"[19, 43]",0.015558809973299503
Melbourne,"[32, 40]",0.015841098502278328
Melbourne,"[20, 45]",0.01588555797934532
Melbourne,"[21, 45]",0.01592123880982399
Melbourne,"[31, 40]",0.01598404161632061
Melbourne,"[19, 44]",0.016005655750632286
Melbourne,"[18, 43]",0.01625262387096882
Melbourne,"[19, 45]",0.016337107867002487
Melbourne,"[18, 44]",0.016699470579624176
Melbourne,"[20, 46]",0.016762839630246162
Melbourne,"[21, 46]",0.01679852046072483
Melbourne,"[22, 46]",0.0168342012912035
Melbourne,"[18, 45]",0.01703093759715557
Melbourne,"[17, 43]",0.01707957498729229
Melbourne,"[10, 43]",0.017082173377275467
Melbourne,"[10, 45]",0.01711597852408886
Melbourne,"[10, 44]",0.01715674065053463
Melbourne,"[24, 43]",0.017172131687402725
Melbourne,"[23, 43]",0.01717214658856392
Melbourne,"[19, 46]",0.017214389517903328
Melbourne,"[17, 44]",0.017526421695947647
Melbourne,"[20, 47]",0.017567798495292664
Melbourne,"[21, 47]",0.017603496089577675
Melbourne,"[9, 43]",0.01760503277182579
Melbourne,"[22, 47]",0.017639193683862686
Melbourne,"[24, 44]",0.017654674127697945
Melbourne,"[23, 44]",0.017654674127697945
Melbourne,"[9, 44]",0.017679616808891296
Melbourne,"[11, 43]",0.017733482643961906
Melbourne,"[11, 45]",0.017767272889614105
Melbourne,"[11, 44]",0.017808066681027412
Melbourne,"[17, 45]",0.0178578719496727
Melbourne,"[18, 46]",0.01790820248425007
Melbourne,"[19, 47]",0.018019363284111023
Melbourne,"[24, 45]",0.018021821975708008
Melbourne,"[23, 45]",0.01802183873951435
Melbourne,"[12, 43]",0.018066413700580597
Melbourne,"[16, 43]",0.018079634755849838
Melbourne,"[12, 45]",0.01810022071003914
Melbourne,"[12, 44]",0.018140997737646103
Melbourne,"[20, 48]",0.018203603103756905
Melbourne,"[21, 48]",0.018239283934235573
Melbourne,"[11, 46]",0.018272308632731438
Melbourne,"[22, 48]",0.01827496476471424
Melbourne,"[8, 43]",0.018360869958996773
Melbourne,"[15, 43]",0.018411101773381233
Melbourne,"[16, 44]",0.018526479601860046
Melbourne,"[12, 46]",0.018605239689350128
Melbourne,"[19, 48]",0.01865515299141407
Melbourne,"[18, 47]",0.018713194876909256
Melbourne,"[17, 46]",0.018735170364379883
Melbourne,"[14, 43]",0.018742568790912628
Melbourne,"[15, 44]",0.018857931718230247
Melbourne,"[16, 45]",0.01885794848203659
Melbourne,"[20, 49]",0.01888878643512726
Melbourne,"[21, 49]",0.018924498930573463
Melbourne,"[24, 46]",0.018934784457087517
Melbourne,"[23, 46]",0.018934817984700203
Melbourne,"[22, 49]",0.01896017976105213
Melbourne,"[22, 42]",0.019024379551410675
Melbourne,"[20, 42]",0.019024396315217018
Melbourne,"[21, 42]",0.019024396315217018
Melbourne,"[12, 47]",0.019037969410419464
Melbourne,"[19, 42]",0.01951165869832039
Melbourne,"[21, 50]",0.01971922256052494
Melbourne,"[22, 50]",0.01975490339100361
Melbourne,"[24, 47]",0.019775472581386566
Melbourne,"[25, 44]",0.019776351749897003
Melbourne,"[25, 43]",0.019781088456511497
Melbourne,"[13, 43]",0.019895249977707863
Melbourne,"[13, 45]",0.019929055124521255
Melbourne,"[13, 44]",0.01996983401477337
Melbourne,"[14, 45]",0.02004213258624077
Melbourne,"[14, 44]",0.020082909613847733
Melbourne,"[15, 45]",0.020082926377654076
Melbourne,"[26, 45]",0.020107820630073547
Melbourne,"[25, 45]",0.02014351636171341
Melbourne,"[26, 44]",0.02022790163755417
Melbourne,"[19, 49]",0.020233862102031708
Melbourne,"[18, 48]",0.0202424768358469
Melbourne,"[26, 43]",0.020246218889951706
Melbourne,"[23, 47]",0.020275132730603218
Melbourne,"[17, 47]",0.02043362334370613
Melbourne,"[13, 46]",0.020434075966477394
Melbourne,"[14, 46]",0.020547151565551758
Melbourne,"[18, 49]",0.02055543102324009
Melbourne,"[27, 45]",0.020559368655085564
Melbourne,"[20, 50]",0.020577019080519676
Melbourne,"[15, 46]",0.020587945356965065
Melbourne,"[16, 46]",0.02062872424721718
Melbourne,"[19, 50]",0.020656339824199677
Melbourne,"[27, 44]",0.020693063735961914
Melbourne,"[27, 43]",0.020693063735961914
Melbourne,"[17, 48]",0.02069716528058052
Melbourne,"[18, 42]",0.020740829408168793
Melbourne,"[13, 47]",0.02086680568754673
Melbourne,"[35, 43]",0.020887481048703194
Melbourne,"[23, 48]",0.020910920575261116
Melbourne,"[24, 48]",0.020946601405739784
Melbourne,"[18, 50]",0.020977908745408058
Melbourne,"[14, 47]",0.020979881286621094
Melbourne,"[27, 46]",0.020985085517168045
Melbourne,"[17, 49]",0.02101011946797371
Melbourne,"[15, 47]",0.0210206750780344
Melbourne,"[26, 46]",0.02102079801261425
Melbourne,"[28, 45]",0.021024513989686966
Melbourne,"[25, 46]",0.02105649560689926
Melbourne,"[16, 47]",0.021061453968286514
Melbourne,"[35, 44]",0.02110498584806919
Melbourne,"[13, 48]",0.021130330860614777
Melbourne,"[28, 44]",0.02113989368081093
Melbourne,"[28, 43]",0.021139908581972122
Melbourne,"[14, 48]",0.02124340832233429
Melbourne,"[15, 48]",0.021284202113747597
Melbourne,"[16, 48]",0.02132497914135456
Melbourne,"[35, 45]",0.021346477791666985
Melbourne,"[34, 43]",0.02139546163380146
Melbourne,"[17, 50]",0.021432597190141678
Melbourne,"[28, 46]",0.02143663354218006
Melbourne,"[29, 45]",0.02147134393453598
Melbourne,"[29, 43]",0.021471360698342323
Melbourne,"[14, 49]",0.021556377410888672
Melbourne,"[17, 42]",0.021567780524492264
Melbourne,"[29, 44]",0.021586721763014793
Melbourne,"[23, 49]",0.021596118807792664
Melbourne,"[15, 49]",0.021597154438495636
Melbourne,"[23, 42]",0.021624639630317688
Melbourne,"[24, 49]",0.021631799638271332
Melbourne,"[16, 49]",0.021637950092554092
Melbourne,"[34, 44]",0.021752316504716873
Melbourne,"[28, 47]",0.02179006114602089
Melbourne,"[30, 43]",0.02180284447968006
Melbourne,"[27, 47]",0.02182575687766075
Melbourne,"[26, 47]",0.021861454471945763
Melbourne,"[25, 47]",0.021897152066230774
Melbourne,"[29, 46]",0.021901780739426613
Melbourne,"[30, 44]",0.021918190643191338
Melbourne,"[30, 45]",0.021918190643191338
Melbourne,"[10, 42]",0.021942608058452606
Melbourne,"[15, 50]",0.022019632160663605
Melbourne,"[34, 45]",0.022044502198696136
Melbourne,"[33, 43]",0.022059433162212372
Melbourne,"[16, 50]",0.022060411050915718
Melbourne,"[24, 42]",0.02211190015077591
Melbourne,"[35, 46]",0.022184446454048157
Melbourne,"[29, 47]",0.022241609171032906
Melbourne,"[22, 41]",0.02224961668252945
Melbourne,"[20, 41]",0.022249633446335793
Melbourne,"[21, 41]",0.022249633446335793
Melbourne,"[30, 46]",0.022348642349243164
Melbourne,"[23, 50]",0.022390859201550484
Melbourne,"[29, 48]",0.022425848990678787
Melbourne,"[24, 50]",0.022426540032029152
Melbourne,"[28, 48]",0.022461529821157455
Melbourne,"[9, 42]",0.022465484216809273
Melbourne,"[33, 44]",0.022466963157057762
Melbourne,"[27, 48]",0.02249724231660366
Melbourne,"[26, 48]",0.022532939910888672
Melbourne,"[16, 42]",0.022567840293049812
Melbourne,"[25, 48]",0.022568637505173683
Melbourne,"[11, 42]",0.02259393408894539
Melbourne,"[32, 43]",0.02262256108224392
Melbourne,"[30, 47]",0.02270677126944065
Melbourne,"[19, 41]",0.022736893966794014
Melbourne,"[33, 45]",0.02275913394987583
Melbourne,"[30, 48]",0.022877397015690804
Melbourne,"[34, 46]",0.022882454097270966
Melbourne,"[15, 42]",0.022899307310581207
Melbourne,"[12, 42]",0.02292686514556408
Melbourne,"[35, 47]",0.022950107231736183
Melbourne,"[31, 43]",0.022955508902668953
Melbourne,"[32, 44]",0.02303009107708931
Melbourne,"[32, 45]",0.02310238964855671
Melbourne,"[30, 49]",0.023111047223210335
Melbourne,"[31, 45]",0.023143168538808823
Melbourne,"[31, 44]",0.023143168538808823
Melbourne,"[29, 49]",0.023146728053689003
Melbourne,"[28, 49]",0.023182440549135208
Melbourne,"[27, 49]",0.02321813814342022
Melbourne,"[8, 42]",0.023221319541335106
Melbourne,"[14, 42]",0.023230774328112602
Melbourne,"[26, 49]",0.02325383573770523
Melbourne,"[35, 48]",0.023326726630330086
Melbourne,"[33, 46]",0.023377228528261185
